policy_id,customer_name,gender,age,marital_status,state,city,pincode,aadhaar_masked,occupation_type,annual_income_inr,bmi,tobacco_usage,alcohol_units_per_week,physical_activity_level,diet_type,has_diabetes,has_hypertension,family_history_cardiac,stress_level_score,policy_type,sum_insured,policy_start_date,claim_date,hospital_name,hospital_tier,room_category,icu_days,length_of_stay,cashless_claim,agent_channel,hospital_bill_amount,pre_hospitalization_expense,post_hospitalization_expense,non_payable_items,deductible_amount,co_pay_amount,total_claim_amount
IND100400,Maya Srinivasan,F,56,Single,Maharashtra,Pune,201295,XXXX-XXXX-5361,Unemployed,861476.94,19.80801469531375,none,3,low,veg,0.0,0.0,1,5.85570910366308,individual,1000000,2018-01-09,2019-09-15,"Lanka, Sood and Modi Hospital",private_corporate,general,1,4,yes,bancassurance,"₹112,659",8060.527213592497,11528.478592376376,3963.685517504157,2334.4888680640893,8289.266909915974,117660.65
IND104437,Veer Kuruvilla,Male,21,Widowed,West Bengal,Kolkata,860548,XXXX-XXXX-9471,Business,1104486.97,26.04224769279055,chewing,2,low,veg,1.0,0.0,0,,individual,500000,2018-09-20,2019-11-02,Srivastava Inc Hospital,private_corporate,semi-private,1,5,yes,agent,185541.35,22510.836464956763,22189.37868363564,4202.0373821858475,8618.094726397141,10706.78272430824,206714.65
IND106506,Sanaya Barad,female,36,Widowed,Maharashtra,Nagpur,136421,XXXX-XXXX-3635,Salaried,5.0 LPA,,smoking,1,low,non-veg,0.0,0.0,1,5.898473938127392,individual,500000,2018-07-21,2018-11-03,"Butala, Dora and Prakash Hospital",private_corporate,semi-private,1,3,yes,online,"128,073",12688.915272556584,9326.095429959865,2581.051439085343,3530.3079903531116,14335.846603657501,129640.49
IND107736,Aditya Goel,Male,58,Single,Delhi,New Delhi,901207,XXXX-XXXX-8343,Unemployed,693384.29,23.581204642339053,none,5,high,vegan,0.0,0.0,1,4.305133844526232,individual,1000000,2021-12-02,2022-11-05,Sundaram-Bala Hospital,private_small,private,1,6,no,bancassurance,113522.58,15096.984498596976,12917.962314160091,2950.347653807496,3180.0186918896975,21423.913225541084,113983.25
IND103895,Zayan Chowdhury,male,27,married,Maharashtra,Mumbai,743529,XXXX-XXXX-6368,Self-employed,462091.55,28.978545313140472,smoking,2,low,eggetarian,1.0,0.0,1,5.396602048432754,family_floater,2000000,2019-11-30,2022-02-14,Chandran and Sons Hospital,private_small,deluxe,2,2,yes,aggregator,"131,159",7315.993526970481,6635.551300377249,10244.0616152663,3645.4034259674227,7705.11441343328,123515.96
IND105145,George Das,male,39,Single,Karnataka,Mysuru,820106,XXXX-XXXX-1011,Salaried,326208.79,23.89234293159634,smoking,3,moderate,veg,0.0,0.0,1,4.062896236067454,individual,5000000,2019-08-27,2023-04-28,Saini and Sons Hospital,private_corporate,semi-private,1,4,yes,aggregator,188838.56,25326.266324365268,22580.7308807797,6787.85273506718,4524.721314185521,12954.954039325228,212478.03
IND107963,Dalaja Yogi,M,42,married,Tamil Nadu,Coimbatore,113847,XXXX-XXXX-3946,Retired,4.8 LPA,26.892957112478378,both,3,moderate,eggetarian,0.0,1.0,0,4.518851340934397,senior_citizen,5000000,2023-12-06,2027-08-23,"Oak, Sunder and Bal Hospital",private_small,private,1,3,no,aggregator,127626.54,16686.439985843503,7005.332570279781,5989.664031638125,2554.852627486744,20444.491376838552,122329.3
IND102201,Jagdish Sridhar,F,56,Married,Maharashtra,Pune,187697,XXXX-XXXX-2060,Retired,884345.16,16.515532027514706,chewing,3,low,eggetarian,0.0,0.0,0,4.115862114560981,individual,500000,2020-02-25,2024-01-20,Parikh-Dora Hospital,private_small,semi-private,2,7,yes,aggregator,195691.51,17610.896730132627,13687.852889523087,7999.135886489497,8807.939250911182,26057.117898599397,"₹184,126"
IND105220,Udarsh Setty,female,39,Single,Karnataka,Mysuru,875275,XXXX-XXXX-3983,Student,1484337.25,22.00773397677098,chewing,1,low,vegan,1.0,,0,6.167351531817129,individual,500000,2020-10-29,2021-05-28,"Narula, Soman and Pant Hospital",private_corporate,private,0,2,no,online,100001.46,8048.415772775008,10176.741867851948,6964.295460495847,4577.327202520793,7867.851362746318,98817.14
IND107754,Avi Keer,Male,19,Widowed,West Bengal,Kolkata,115251,XXXX-XXXX-5530,Retired,894864.06,21.012140416884908,none,1,low,veg,1.0,1.0,1,3.975645499102288,family_floater,5000000,2019-11-11,2023-12-16,Zachariah and Sons Hospital,private_corporate,private,1,3,no,bancassurance,120582.39,11712.500130267743,8819.476047154112,5467.84886208507,1816.7645599289533,22818.66998849586,111011.08
IND107215,Forum Devan,Female,18,Widowed,Delhi,New Delhi,249652,XXXX-XXXX-9282,Student,347726.22,20.585981965451094,both,3,low,vegan,1.0,0.0,0,4.346113347322746,family_floater,5000000,2018-05-25,2022-06-15,Joshi-Morar Hospital,private_corporate,private,0,3,yes,agent,110042.91,8696.889587082564,11544.260933737862,5978.236401605082,2979.6979685353194,12478.201619479987,"₹108,848"
IND107364,Damini Khurana,Male,26,Single,Uttar Pradesh,Noida,372585,222939317584,Retired,6.7 LPA,20.906818556679667,both,4,low,non-veg,0.0,0.0,0,5.35053381977227,family_floater,2000000,2023-03-12,2027-10-28,Atwal-Yohannan Hospital,private_corporate,deluxe,0,1,yes,bancassurance,69877.81,9446.333118599832,7969.214858513423,5091.757982698624,2559.6859758652427,9690.671052663132,"₹69,951"
IND100287,Triveni Vig,M,27,Single,Uttar Pradesh,Lucknow,571829,XXXX-XXXX-1121,Self-employed,902882.25,28.56946358880213,none,4,low,vegan,0.0,0.0,0,4.440804927977354,individual,1000000,2021-12-21,2024-07-27,"Deshmukh, Batra and Varma Hospital",private_corporate,general,0,2,no,online,58793.93,3723.519149352751,6434.591155417556,2342.8092433258844,715.5368874534141,5076.85188754465,"60,817"
IND105388,Chakrika Prasad,female,37,Widowed,Karnataka,Mysuru,442836,XXXX-XXXX-8387,Unemployed,776658.89,23.225936835978185,both,3,moderate,eggetarian,0.0,0.0,0,6.316528702638711,senior_citizen,5000000,2023-09-26,2028-02-05,Ahuja-Dewan Hospital,private_small,semi-private,2,5,yes,bancassurance,172880.94,14464.844065426361,14330.410718436982,11628.15712005945,6994.426614612463,15432.943721763839,167620.67
IND103052,Rohan Sidhu,F,48,married,West Bengal,Kolkata,457959,XXXX-XXXX-8796,Business,1225146.12,22.010824904929414,none,2,low,vegan,0.0,0.0,1,9.946227214153314,individual,500000,2022-02-05,2022-10-02,Badami Inc Hospital,govt,general,0,3,no,online,60031.43,3156.728659733886,6248.679377881164,2524.7370114090036,2435.2830813075393,6826.776962909865,57650.04
IND101078,Yahvi Balakrishnan,female,36,Single,Karnataka,Mysuru,728738,XXXX-XXXX-2862,Business,417694.36,29.32999773510684,smoking,3,moderate,vegan,1.0,1.0,0,7.37496222587996,senior_citizen,1000000,2020-03-13,2023-02-17,"Atwal, Kumer and Ramachandran Hospital",private_small,semi-private,1,4,yes,online,132949.93,11684.657939288885,8098.677107490133,5127.428286027455,3145.616600403992,18157.967993105314,126302.26
IND106254,Tripti Suresh,female,44,married,Uttar Pradesh,Noida,764499,XXXX-XXXX-6886,Salaried,270892.25,,none,3,moderate,veg,1.0,0.0,1,3.5756518804450454,individual,300000,2020-08-23,2022-09-22,"Date, Thaker and Goyal Hospital",private_small,general,1,2,yes,aggregator,99819.34,12267.850287377463,8305.377348932725,3285.1229948281634,1851.5855482159964,12780.39848482377,102475.46
IND105788,Anusha Saha,female,43,married,Uttar Pradesh,Kanpur,442305,XXXX-XXXX-1884,Self-employed,768421.01,24.364576860364952,none,4,low,eggetarian,0.0,0.0,1,1.0,family_floater,1000000,2023-03-17,2025-07-03,Kala-Goswami Hospital,private_corporate,deluxe,0,5,yes,bancassurance,67527.6,9335.004967872272,5853.012295681122,2948.3047258630236,3056.9709583894823,8129.483884034348,"68,581"
IND107273,Gaurangi Sengupta,female,51,Single,Karnataka,Mysuru,474799,XXXX-XXXX-9359,Unemployed,360755.38,26.14103211870076,smoking,2,low,eggetarian,0.0,,0,3.0738945062013325,individual,500000,2022-12-03,2026-03-01,Chhabra-Jhaveri Hospital,private_small,deluxe,0,3,yes,aggregator,"69,380",6387.218770898304,5219.481619808581,4632.9269520395,3393.995374226748,10835.356137647084,62124.28
IND105836,Patrick Majumdar,F,37,Divorced,Uttar Pradesh,Lucknow,425836,XXXX-XXXX-8247,Unemployed,1487200.56,23.927108828495445,smoking,6,low,vegan,,1.0,0,6.798722382395123,individual,2000000,2021-06-25,2024-10-19,"Kant, Bose and De Hospital",private_corporate,general,1,4,yes,online,134361.22,15328.16932672827,14809.534821871599,4759.724192425718,3748.7134611752954,23389.569256970575,"₹132,601"
IND100117,Kevin Nadkarni,F,54,Divorced,Delhi,New Delhi,756720,XXXX-XXXX-6482,Unemployed,10.8 LPA,20.869915225480387,none,1,moderate,non-veg,1.0,1.0,0,7.12835034054706,family_floater,5000000,2019-04-04,2022-07-21,Char-Dora Hospital,private_corporate,general,0,4,yes,online,104796.48,13670.37229050534,11005.360580959768,5563.214818237047,2155.8888884952007,10600.333498348766,111152.78
IND104786,Hritik Vaidya,female,60,Single,Tamil Nadu,Coimbatore,682791,XXXX-XXXX-5354,Salaried,1077508.29,21.89761312174514,smoking,3,low,vegan,0.0,0.0,0,5.193249700063225,individual,300000,2021-02-23,2023-06-18,Bansal-Handa Hospital,private_small,semi-private,1,6,yes,aggregator,173116.25,21763.496046133045,12529.824835236097,4189.674543063194,4255.348462086131,13644.59846724316,185319.95
IND107464,Pranav Ghosh,Female,18,married,Tamil Nadu,Chennai,843541,458570368190,Self-employed,,27.777786031280268,none,3,low,veg,0.0,0.0,0,4.313034443995999,individual,300000,2021-06-06,2024-11-08,Mishra-Nagi Hospital,private_small,deluxe,3,6,yes,bancassurance,123592.13,16830.38591454667,12758.51615330534,8275.272550538726,5912.517405416956,22850.250541346337,116143.0
IND103224,Aadi Kalla,F,55,Single,Maharashtra,Nagpur,364255,XXXX-XXXX-5872,Student,520783.12,30.680321957934837,smoking,3,low,non-veg,0.0,0.0,1,7.357062330596623,individual,2000000,2023-11-28,2028-06-07,"Krishnan, Trivedi and Ram Hospital",private_corporate,deluxe,0,3,no,online,"100,453",5804.212028980669,10264.47011711791,4941.137120092289,2723.645875429266,10233.212226322912,"₹98,623"
IND107515,Gautami Seth,M,38,Divorced,Delhi,New Delhi,572239,XXXX-XXXX-1356,Business,856510.1,22.964176289469943,smoking,6,low,veg,0.0,1.0,0,2.4896923216629956,family_floater,300000,2019-10-21,2023-11-06,"Jhaveri, Pradhan and Lala Hospital",private_corporate,private,0,3,yes,aggregator,128088.74,8894.4258452509,10104.310552573303,6290.199455720261,5866.290555756081,15926.217720155812,119004.77
IND107977,Onkar Bajwa,Female,55,Divorced,Karnataka,Mysuru,689492,XXXX-XXXX-7418,Unemployed,1196085.95,23.171868501766102,smoking,4,low,eggetarian,1.0,0.0,1,7.633558889193369,family_floater,5000000,2019-02-01,2022-11-12,Talwar PLC Hospital,private_corporate,general,1,5,yes,bancassurance,"170,157",8647.700463791849,18963.595046392493,9161.50899758275,5975.686065648068,24625.23249554502,158005.66
IND103279,Onkar Raja,M,35,Single,Karnataka,Mysuru,756764,870886209942,Unemployed,1224586.83,20.58880431524075,none,3,low,eggetarian,0.0,0.0,0,5.642546861192094,senior_citizen,5000000,2020-10-21,2024-01-30,Prashad-Balay Hospital,private_small,general,0,1,yes,aggregator,43850.76,4978.736065439231,3376.0771543461165,1016.7442432427799,1985.7892467292972,5873.364175462617,43329.67
IND100155,Isha Edwin,female,18,Divorced,Karnataka,Bengaluru,146211,XXXX-XXXX-3952,Salaried,5.4 LPA,19.81561881082973,none,5,high,veg,,0.0,0,5.1721721641033715,senior_citizen,2000000,2020-08-19,2024-12-09,Choudhary and Sons Hospital,private_corporate,general,2,7,yes,bancassurance,155763.66,14717.85000616639,10514.970513033422,9491.879863168857,4523.3806546088,14575.955255345836,152405.27
IND105260,Aryan Chowdhury,female,18,married,West Bengal,Kolkata,192492,XXXX-XXXX-6883,Student,1301450.52,22.265885052976365,smoking,0,moderate,veg,0.0,0.0,0,,individual,5000000,2020-02-16,2021-04-05,Luthra PLC Hospital,private_corporate,deluxe,1,3,yes,online,147798.91,21848.530312451425,13675.1303688783,9623.153811462937,5839.388492769657,20361.121484470084,147498.9
IND104870,Krish Chaudhry,female,50,Married,Karnataka,Bengaluru,535182,XXXX-XXXX-3659,Salaried,852063.31,23.19633998572,none,1,low,vegan,0.0,0.0,1,3.2277424303572086,individual,1000000,2019-01-12,2023-11-06,Bhargava Group Hospital,govt,semi-private,4,5,no,aggregator,113077.23,13233.151783804644,7258.879055738876,4123.83988303195,2211.8638594814506,15628.087479640111,111605.47
IND103187,Ishita Nagi,Female,56,Widowed,Delhi,New Delhi,480253,XXXX-XXXX-6613,Unemployed,706133.88,21.653885930426668,smoking,3,low,vegan,0.0,0.0,1,4.862831993516918,individual,2000000,2019-01-14,2021-12-21,Trivedi-Borra Hospital,private_small,private,1,11,no,aggregator,210545.4,11280.839525848669,18718.946899058818,12220.640572746584,3474.731348637656,15220.192967854146,209629.62
IND107042,Idika Sridhar,Male,29,married,Tamil Nadu,Chennai,733954,XXXX-XXXX-4548,Salaried,1128887.73,25.729323117245517,none,5,high,veg,0.0,,1,3.3990205817389842,family_floater,2000000,2020-12-23,2021-04-11,Yogi-Srivastava Hospital,govt,private,1,2,yes,agent,42242.17,4858.444522440128,2629.5753921851256,3143.892561642871,1001.802424235302,7648.231597979067,37936.27
IND105263,Tejas Brahmbhatt,Female,18,Married,Maharashtra,Mumbai,212430,XXXX-XXXX-4121,Unemployed,746447.96,30.236502402871164,chewing,4,moderate,vegan,0.0,0.0,0,3.305385407222786,individual,2000000,2023-01-06,2026-08-23,Kant-Zachariah Hospital,private_corporate,private,2,4,no,aggregator,187114.64,14019.952981867173,19496.692472205992,12058.070650773172,6092.477117181814,30644.536588860814,171836.2
IND100526,Jonathan Ramanathan,M,40,married,Tamil Nadu,Coimbatore,714633,155318472269,Student,540575.24,,smoking,2,low,eggetarian,,1.0,0,2.37037220096386,family_floater,1000000,2023-11-13,2024-06-14,"Keer, Tripathi and Buch Hospital",govt,general,1,6,yes,bancassurance,110042.49,13179.43470284695,10438.201562517048,7700.858858840116,4132.446772963098,16161.92109605471,105664.9
IND105753,Wridesh Vyas,male,35,Widowed,Maharashtra,Nagpur,771190,XXXX-XXXX-1278,Business,854812.54,22.881513696938697,none,2,moderate,veg,0.0,0.0,0,4.1799787151963415,family_floater,500000,2018-01-11,2019-02-15,Rao-Narayanan Hospital,private_corporate,deluxe,0,3,yes,online,80446.03,4850.151320368747,8250.512828115816,3006.063265601825,1707.2561668087199,12339.170105463712,76494.2
IND107802,Naveen Aggarwal,female,64,Single,Tamil Nadu,Coimbatore,797020,XXXX-XXXX-8913,Retired,386751.67,18.10329784392939,chewing,2,moderate,eggetarian,,0.0,0,4.908099771761417,individual,5000000,2018-11-18,2022-10-25,Dhingra LLC Hospital,private_corporate,general,2,6,no,bancassurance,205011.81,14379.714296655857,20134.995903628886,5429.471062554154,8212.863890027395,31142.236174319092,194741.95
IND100756,Widisha Maharaj,female,77,married,Tamil Nadu,Chennai,614266,XXXX-XXXX-7607,Student,678901.13,26.627048363566928,none,4,low,veg,0.0,0.0,0,2.9193180005108705,individual,500000,2021-05-07,2025-08-06,"Doctor, Kaul and Korpal Hospital",private_corporate,semi-private,0,2,yes,online,77641.49,5590.226245967692,5459.8753593148085,3913.824777089974,886.2759579649985,10737.30978745419,73154.18
IND100631,Vyanjana Menon,M,65,Divorced,Tamil Nadu,Coimbatore,860247,XXXX-XXXX-2158,Unemployed,297105.28,25.90697647173882,smoking,3,moderate,non-veg,0.0,1.0,0,2.991905725221901,individual,5000000,2023-01-03,2027-11-21,Sabharwal and Sons Hospital,private_corporate,deluxe,0,2,yes,agent,63154.78,4074.351581800674,5651.465233292667,2371.0620698583243,1616.730361207502,7710.567891612276,61182.24
IND104862,Tejas Bose,Male,45,Single,Karnataka,Bengaluru,199937,XXXX-XXXX-2095,Unemployed,4.2 LPA,18.947506130078768,none,4,high,eggetarian,0.0,0.0,0,4.101944407767881,individual,2000000,2018-11-25,2022-11-23,"Sankaran, Balakrishnan and Karnik Hospital",private_corporate,general,0,2,no,aggregator,"66,286",6579.018132348619,4601.549197847172,2416.433605622236,1657.5101556165587,9211.776437622779,"64,181"
IND100323,Tamanna Nayar,F,40,Widowed,Uttar Pradesh,Lucknow,172103,XXXX-XXXX-2428,Student,487529.97,24.472575119616792,none,7,moderate,eggetarian,0.0,0.0,1,4.571637507679068,family_floater,2000000,2022-06-23,2025-10-30,Basu and Sons Hospital,private_corporate,general,2,4,yes,aggregator,135515.89,6821.687202941432,9442.940356291314,4032.816270224324,6737.500865941947,26279.124818937806,114731.07
IND105793,Yashoda Mane,M,47,Single,West Bengal,Kolkata,361070,XXXX-XXXX-5812,Retired,181122.01,24.924195634024873,none,3,low,vegan,0.0,0.0,0,,individual,5000000,2019-07-31,2024-02-03,"Raja, Oommen and Choudhury Hospital",private_corporate,private,3,9,yes,agent,247235.26,17075.794964248733,17228.188431150633,10281.605528682834,10279.446374651312,44502.68141292302,216475.51
IND102507,Hiral Pathak,Male,54,Widowed,Maharashtra,Pune,138390,XXXX-XXXX-2522,Unemployed,1069410.77,26.560093970984436,smoking,5,moderate,eggetarian,0.0,0.0,0,4.959905113382134,family_floater,300000,2023-06-24,2028-11-23,Mallick Inc Hospital,private_small,general,2,6,yes,aggregator,"₹133,908",8912.501695301735,15014.844102412015,3088.4661718338507,3458.9992144296393,16452.432882008157,134835.35
IND107532,Sudiksha Korpal,M,51,Divorced,Uttar Pradesh,Lucknow,361487,XXXX-XXXX-2422,Unemployed,638988.42,25.15944902914168,none,2,high,non-veg,0.0,,0,7.115813351107057,family_floater,500000,2020-09-21,2025-08-14,Wagle Ltd Hospital,private_corporate,general,3,4,no,online,177242.05,14956.77207672633,14432.411156863998,13711.694115684633,4734.561588372733,34276.4932952362,153908.49
IND106421,Kashish Edwin,male,59,Divorced,West Bengal,Kolkata,852722,XXXX-XXXX-8478,Retired,361100.79,31.099206396631537,smoking,0,moderate,eggetarian,0.0,0.0,0,3.3345838031505846,family_floater,2000000,2023-06-16,2024-10-25,Choudhry-Amble Hospital,private_small,private,1,6,yes,aggregator,140879.97,13853.522863038614,16754.41510182695,9741.606283258167,2594.7348384029588,13896.761390580827,145254.8
IND106437,Bhavna Sane,male,18,Widowed,Tamil Nadu,Coimbatore,725795,XXXX-XXXX-9355,Business,762173.12,27.741624794447628,none,7,moderate,veg,0.0,1.0,0,7.613896678704441,individual,1000000,2020-08-10,2023-12-16,Sandhu and Sons Hospital,private_small,semi-private,1,4,yes,online,90253.48,12662.791091627656,6753.2933857919215,4565.027161583947,2172.8025274548936,6416.975755840469,96514.76
IND105022,Ekapad Goyal,male,34,Widowed,Uttar Pradesh,Lucknow,991041,XXXX-XXXX-2862,Business,7.2 LPA,22.612852606233105,none,3,high,eggetarian,0.0,0.0,0,5.965589311664275,individual,300000,2020-04-11,2025-01-19,"Aggarwal, Devi and Dugar Hospital",private_small,general,0,4,yes,online,90953.2,9504.572245078996,5066.859299001153,3435.9543175884132,1855.880020715315,7165.124201220599,"93,068"
IND100823,Quincy Acharya,Female,61,Widowed,West Bengal,Kolkata,953565,XXXX-XXXX-7523,Business,1068072.87,27.853191493226962,none,4,moderate,vegan,0.0,0.0,0,1.0,family_floater,5000000,2021-12-08,2027-02-04,Chander Ltd Hospital,private_small,general,0,2,no,aggregator,23782.01,2083.212773680039,2131.1946317868633,956.0051904562241,967.2492661732557,4190.766631974632,"21,882"
IND101135,Anay Chopra,F,30,married,Tamil Nadu,Chennai,881437,XXXX-XXXX-1951,Unemployed,684336.24,28.609087110095224,smoking,1,low,non-veg,0.0,,0,4.41082917272336,family_floater,500000,2021-10-03,2021-12-03,"Sura, Srivastava and Patla Hospital",private_small,general,0,2,yes,agent,73623.9,6111.614280926547,6372.129061461315,4457.899309630713,3185.9540110261983,9728.644561307574,"₹68,735"
IND102848,Shaurya Hari,Female,77,Married,West Bengal,Kolkata,904378,928478453331,Retired,802202.03,33.49522740520835,smoking,3,high,veg,0.0,1.0,1,4.822408245397089,family_floater,1000000,2018-01-22,2018-03-22,Bahl Group Hospital,private_corporate,general,1,3,yes,agent,141017.46,10780.634009822317,11727.753942749097,10700.373309679726,2883.1622682174666,22826.51654583633,127115.79
